"CONSEC","CAPITULO","CVE_PROC","DESCRIP","PRO_CVE_EDIA","PRO_EDAD_IA","PRO_CVE_EDFA","PRO_EDAD_FA","SEXO","PROCED","PRO_PRINCIPAL"
"2305","09","5297","INSERCIÓN ENDOSCÓPICA DE TUBO DE DRENAJE NASOPANCREÁTICO","0","0","0","0","0","Q","T"
"2306","09","5298","DILATACIÓN ENDOSCÓPICA DEL CONDUCTO PANCREÁTICO","0","0","0","0","0","Q","T"
"2307","09","5299","OTRA OPERACIÓN DE PÁNCREAS","0","0","0","0","0","Q","T"
"2308","09","53","REPARACIÓN DE HERNIA","0","0","0","0","0","",""
"2309","09","530","REPARACIÓN UNILATERAL DE HERNIA INGUINAL","0","0","0","0","0","","F"
"2310","09","5300","REPARACIÓN UNILATERAL DE HERNIA INGUINAL, NO ESPECIFICADA DE OTRA MANERA","0","0","0","0","0","Q","F"
"2311","09","5301","REPARACIÓN ABIERTA Y OTRA REPARACIÓN DE HERNIA INGUINAL DIRECTA","0","0","0","0","0","Q","F"
"2312","09","5302","REPARACIÓN ABIERTA Y OTRA REPARACIÓN DE HERNIA INGUINAL INDIRECTA","0","0","0","0","0","Q","F"
"2313","09","5303","REPARACIÓN ABIERTA Y OTRA REPARACIÓN DE HERNIA INGUINAL DIRECTA CON INJERTO O PRÓTESIS","0","0","0","0","0","Q","F"
"2314","09","5304","REPARACIÓN ABIERTA Y OTRA REPARACIÓN DE HERNIA INGUINAL INDIRECTA CON INJERTO O PRÓTESIS","0","0","0","0","0","Q","F"
"2315","09","5305","REPARACIÓN DE HERNIA INGUINAL CON INJERTO O PRÓTESIS NO ESPECIFICADO DE OTRA MANERA","0","0","0","0","0","Q","F"
"2316","09","530A","REPARACIÓN LAPAROSCÓPICA DE HERNIA INGUINAL DIRECTA CON INJERTO O PRÓTESIS","0","0","0","0","0","Q","F"
"2317","09","530B","REPARACIÓN LAPAROSCÓPICA DE HERNIA INGUINAL INDIRECTA CON INJERTO O PRÓTESIS","0","0","0","0","0","Q","F"
"2318","09","530C","REPARACIÓN LAPAROSCÓPICA DE HERNIA INGUINAL CON INJERTO O PRÓTESIS, SIN OTRA ESPECIFICACIÓN","0","0","0","0","0","Q","F"
"2319","09","531","REPARACIÓN BILATERAL DE HERNIA INGUINAL","0","0","0","0","0","","F"
"2320","09","5310","REPARACIÓN ABIERTA Y OTRA REPARACIÓN BILATERAL DE HERNIA INGUINAL, NO ESPECIFICADA DE OTRA MANERA","0","0","0","0","0","Q","F"
"2321","09","5311","REPARACIÓN ABIERTA Y OTRA REPARACIÓN BILATERAL DE HERNIA INGUINAL DIRECTA","0","0","0","0","0","Q","F"
"2322","09","5312","REPARACIÓN ABIERTA Y OTRA REPARACIÓN BILATERAL DE HERNIA INGUINAL INDIRECTA","0","0","0","0","0","Q","F"
"2323","09","5313","REPARACIÓN ABIERTA Y OTRA REPARACIÓN BILATERAL DE HERNIA INGUINAL, UNA DIRECTA Y OTRA INDIRECTA","0","0","0","0","0","Q","F"
"2324","09","5314","REPARACIÓN ABIERTA Y OTRA REPARACIÓN BILATERAL DE HERNIA INGUINAL DIRECTA CON INJERTO O PRÓTESIS","0","0","0","0","0","Q","F"
"2325","09","5315","REPARACIÓN ABIERTA Y OTRA REPARACIÓN BILATERAL DE HERNIA INGUINAL INDIRECTA CON INJERTO O PRÓTESIS","0","0","0","0","0","Q","F"
"2326","09","5316","REPARACIÓN ABIERTA Y OTRA REPARACIÓN BILATERAL DE HERNIA INGUINAL, UNA DIRECTA Y UNA INDIRECTA, CON INJERTO O PRÓTESIS","0","0","0","0","0","Q","F"
"2327","09","5317","REPARACIÓN BILATERAL DE HERNIA INGUINAL CON INJERTO O PRÓTESIS, NO ESPECIFICADA DE OTRA MANERA","0","0","0","0","0","Q","F"
"2328","09","531A","REPARACIÓN LAPAROSCÓPICA BILATERAL DE HERNIA INGUINAL DIRECTA CON INJERTO O PRÓTESIS","0","0","0","0","0","Q","F"
"2329","09","531B","REPARACIÓN LAPAROSCÓPICA BILATERAL DE HERNIA INGUINAL INDIRECTA CON INJERTO O PRÓTESIS","0","0","0","0","0","Q","F"
"2330","09","531C","REPARACIÓN LAPAROSCÓPICA BILATERAL DE HERNIA INGUINAL, UNA DIRECTA Y UNA INDIRECTA, CON INJERTO O PRÓTESIS","0","0","0","0","0","Q","F"
"2331","09","531D","REPARACIÓN LAPAROSCÓPICA BILATERAL DE HERNIA INGUINAL CON INJERTO O PRÓTESIS, SIN OTRA ESPECIFICACIÓN","0","0","0","0","0","Q","F"
"2332","09","532","REPARACIÓN UNILATERAL DE HERNIA CRURAL (FEMORAL)","0","0","0","0","0","","F"
"2333","09","5321","REPARACIÓN UNILATERAL DE HERNIA CRURAL CON INJERTO O PRÓTESIS","0","0","0","0","0","Q","F"
"2334","09","5329","OTRA HERNIORRAFIA DE HERNIA CRURAL UNILATERAL","0","0","0","0","0","Q","F"
"2335","09","533","REPARACIÓN BILATERAL DE HERNIA CRURAL","0","0","0","0","0","","F"
"2336","09","5331","REPARACIÓN BILATERAL DE HERNIA CRURAL CON INJERTO O PRÓTESIS","0","0","0","0","0","Q","F"
"2337","09","5339","OTRA HERNIORRAFIA CRURAL BILATERAL","0","0","0","0","0","Q","F"
"2338","09","534","REPARACIÓN DE HERNIA UMBILICAL","0","0","0","0","0","","F"
"2339","09","5341","REPARACIÓN ABIERTA Y OTRA REPARACIÓN DE HERNIA UMBILICAL CON INJERTO O PRÓTESIS","0","0","0","0","0","Q","F"
"2340","09","5342","REPARACIÓN LAPAROSCÓPICA DE HERNIA UMBILICAL CON INJERTO O PRÓTESIS","0","0","0","0","0","Q","F"
"2341","09","5343","OTRA REPARACIÓN LAPAROSCÓPICA DE HERNIA UMBILICAL","0","0","0","0","0","Q","F"
"2342","09","5349","OTRA HERNIORRAFIA UMBILICAL ABIERTA","0","0","0","0","0","Q","F"
"2343","09","535","REPARACIÓN DE OTRA HERNIA DE LA PARED ABDOMINAL ANTERIOR (SIN INJERTO NI PRÓTESIS)","0","0","0","0","0","","F"
"2344","09","5351","REPARACIÓN DE HERNIA INCISIONAL (EVENTRACIÓN)","0","0","0","0","0","Q","F"
"2345","09","5359","REPARACIÓN DE OTRA HERNIA DE LA PARED ABDOMINAL ANTERIOR","0","0","0","0","0","Q","F"
"2346","09","536","REPARACIÓN DE OTRA HERNIA DE LA PARED ABDOMINAL ANTERIOR CON INJERTO O PRÓTESIS","0","0","0","0","0","","F"
"2347","09","5361","OTRA REPARACIÓN DE HERNIA INCISIONAL (EVENTRACIÓN) CON INJERTO O PRÓTESIS","0","0","0","0","0","Q","F"
"2348","09","5362","REPARACIÓN LAPAROSCÓPICA DE HERNIA INCISIONAL CON INJERTO O PRÓTESIS","0","0","0","0","0","Q","F"
"2349","09","5363","OTRA REPARACIÓN LAPAROSCÓPICA DE OTRA HERNIA DE PARED ABDOMINAL ANTERIOR CON INJERTO O PRÓTESIS","0","0","0","0","0","Q","F"
"2350","09","5369","REPARACIÓN ABIERTA Y OTRA REPARACIÓN DE OTRA HERNIA DE LA PARED ABDOMINAL ANTERIOR CON INJERTO O PRÓTESIS","0","0","0","0","0","Q","F"
"2351","09","537","REPARACIÓN DE HERNIA DIAFRAGMÁTICA, ABORDAJE ABDOMINAL","0","0","0","0","0","","F"
"2352","09","5371","REPARACIÓN LAPAROSCÓPICA DE HERNIA DIAFRAGMÁTICA, ABORDAJE ABDOMINAL","0","0","0","0","0","Q","F"
"2353","09","5372","REPARACIÓN ABIERTA Y OTRA REPACIÓN DE HERNIA DIAFRAGMÁTICA, ABORDAJE ABDOMINAL","0","0","0","0","0","Q","F"
"2354","09","5375","REPARACIÓN DE HERNIA DIAFRAGMÁTICA, ABORDAJE ABDOMINAL, NO ESPECIFICADA DE OTRA MANERA","0","0","0","0","0","Q","F"
"2355","09","538","REPARACIÓN DE HERNIA DIAFRAGMÁTICA, ACCESO TORÁCICO","0","0","0","0","0","","F"
"2356","09","5380","REPARACIÓN DE HERNIA DIAFRAGMÁTICA CON ACCESO TORÁCICO, NO ESPECIFICADA DE OTRA MANERA","0","0","0","0","0","Q","F"
"2357","09","5381","PLICATURA DE DIAFRAGMA","0","0","0","0","0","Q","F"
"2358","09","5382","REPARACIÓN DE HERNIA PARASTERNAL (MORGAGNI)","0","0","0","0","0","Q","F"
"2359","09","5383","REPARACIÓN LAPAROSCÓPICA DE HERNIA DIAFRAGMÁTICA, CON ABORDAJE TORÁCICO","0","0","0","0","0","Q","F"
"2360","09","5384","REPARACIÓN ABIERTA Y OTRA REPARACIÓN DE HERNIA DIAFRAGMÁTICA, ABORDAJE TORÁCICO","0","0","0","0","0","Q","F"
"2361","09","539","OTRA REPARACIÓN DE HERNIA","0","0","0","0","0","","F"
"2362","09","539X","OTRA REPARACIÓN DE HERNIA","0","0","0","0","0","Q","F"
"2363","09","54","OTRAS OPERACIONES SOBRE LA REGIÓN ABDOMINAL","0","0","0","0","0","",""
"2364","09","540","INCISIÓN DE PARED ABDOMINAL","0","0","0","0","0","","F"
"2365","09","540X","INCISIÓN DE PARED ABDOMINAL","0","0","0","0","0","Q","T"
"2366","09","541","LAPAROTOMÍA","0","0","0","0","0","","F"
"2367","09","5411","LAPAROTOMÍA EXPLORADORA","0","0","0","0","0","Q","F"
"2368","09","5412","REAPERTURA DE LAPARATOMÍA RECIENTE","0","0","0","0","0","Q","T"
"2369","09","5419","OTRA LAPAROTOMÍA","0","0","0","0","0","Q","T"
"2370","09","542","PROCEDIMIENTOS DIAGNÓSTICOS DE LA REGIÓN ABDOMINAL","0","0","0","0","0","","F"
"2371","09","5421","LAPAROSCOPIA","0","0","0","0","0","D","F"
"2372","09","5422","BIOPSIA DE PARED ABDOMINAL U OMBLIGO","0","0","0","0","0","D","T"
"2373","09","5423","BIOPSIA DE PERITONEO","0","0","0","0","0","D","T"
"2374","09","5424","BIOPSIA CERRADA [CON AGUJA] [PERCUTÁNEA] DE MASA INTRAABDOMINAL","0","0","0","0","0","D","T"
"2375","09","5425","LAVADO PERITONEAL","0","0","0","0","0","D","T"
"2376","09","5429","OTROS PROCEDIMIENTOS DIAGNÓSTICOS SOBRE REGIÓN ABDOMINAL","0","0","0","0","0","D","T"
"2377","09","543","EXCISIÓN O ELIMINACIÓN DE LESIÓN O TEJIDO DE PARED ABDOMINAL U OMBLIGO","0","0","0","0","0","","F"
"2378","09","543X","EXCISIÓN O ELIMINACIÓN DE LESIÓN O TEJIDO DE PARED ABDOMINAL U OMBLIGO","0","0","0","0","0","Q","T"
"2379","09","544","EXCISIÓN O ELIMINACIÓN DE TEJIDO PERITONEAL","0","0","0","0","0","","F"
"2380","09","544X","EXCISIÓN O ELIMINACIÓN DE TEJIDO PERITONEAL","0","0","0","0","0","Q","T"
"2381","09","545","LISIS DE ADHERENCIAS PERITONEALES","0","0","0","0","0","","F"
"2382","09","5451","LISIS LAPAROSCÓPICA DE ADHERENCIAS PERITONEALES","0","0","0","0","0","Q","F"
"2383","09","5459","OTRAS LISIS DE ADHERENCIAS PERITONEALES","0","0","0","0","0","Q","F"
"2384","09","546","SUTURA DE PARED ABDOMINAL Y PERITONEO","0","0","0","0","0","","F"
"2385","09","5461","NUEVO CIERRE DE DISRUPCIÓN POSTOPERATORIA DE PARED ABDOMINAL (EVISCERACIÓN)","0","0","0","0","0","Q","T"
"2386","09","5462","CIERRE RETARDADO DE HERIDA ABDOMINAL EN FASE DE GRANULACIÓN","0","0","0","0","0","Q","T"
"2387","09","5463","OTRA SUTURA DE PARED ABDOMINAL","0","0","0","0","0","Q","T"
"2388","09","5464","SUTURA DE PERITONEO","0","0","0","0","0","Q","T"
"2389","09","547","OTRA REPARACIÓN DE PARED ABDOMINAL Y PERITONEO","0","0","0","0","0","","F"
"2390","09","5471","REPARACIÓN DE GASTROSQUISIS","0","0","0","0","0","Q","T"
"2391","09","5472","OTRA REPARACIÓN DE PARED ABDOMINAL","0","0","0","0","0","Q","T"
"2392","09","5473","OTRA REPARACIÓN DE PERITONEO","0","0","0","0","0","Q","T"
"2393","09","5474","OTRA REPARACIÓN DE EPIPLÓN","0","0","0","0","0","Q","T"
"2394","09","5475","OTRA REPARACION DE MESENTERIO","0","0","0","0","0","Q","T"
"2395","09","549","OTRAS OPERACIONES DE LA REGIÓN ABDOMINAL","0","0","0","0","0","","F"
"2396","09","5491","DRENAJE ABDOMINAL PERCUTÁNEO","0","0","0","0","0","Q","F"
"2397","09","5492","EXTRACCIÓN DE CUERPO EXTRAÑO DE LA CAVIDAD PERITONEAL","0","0","0","0","0","Q","T"
"2398","09","5493","CREACIÓN DE FÍSTULA CUTÁNEOPERITONEAL","0","0","0","0","0","Q","T"
"2399","09","5494","CREACIÓN DE DERIVACIÓN PERITONEO-VASCULAR (SHUNT)","0","0","0","0","0","Q","T"
"2400","09","5495","INCISIÓN DE PERITONEO","0","0","0","0","0","Q","T"
"2401","09","5496","INYECCIÓN DE AIRE EN CAVIDAD PERITONEAL","0","0","0","0","0","Q","T"
"2402","09","5497","INYECCIÓN DE SUSTANCIA TERAPÉUTICA DE ACCIÓN LOCAL EN CAVIDAD PERITONEAL","0","0","0","0","0","Q","T"
"2403","09","5498","DIÁLISIS PERITONEAL","0","0","0","0","0","D","F"
"2404","09","5499","OTRA OPERACIÓN DE LA REGIÓN ABDOMINAL","0","0","0","0","0","Q","T"
"2405","10","00","OPERACIONES SOBRE EL APARATO URINARIO (55 - 59)","0","0","0","0","0","",""
"2406","10","55","OPERACIONES SOBRE EL RIÑÓN","0","0","0","0","0","",""
"2407","10","550","NEFROTOMÍA Y NEFROSTOMÍA","0","0","0","0","0","","F"
"2408","10","5501","NEFROTOMÍA","0","0","0","0","0","Q","F"
"2409","10","5502","NEFROSTOMÍA","0","0","0","0","0","Q","F"
"2410","10","5503","NEFROSTOMÍA PERCUTÁNEA SIN FRAGMENTACIÓN","0","0","0","0","0","Q","F"
"2411","10","5504","NEFROSTOMÍA PERCUTÁNEA CON FRAGMENTACIÓN","0","0","0","0","0","Q","F"
"2412","10","551","PIELOTOMÍA Y PIELOSTOMÍA","0","0","0","0","0","","F"
"2413","10","5511","PIELOTOMÍA","0","0","0","0","0","Q","F"
"2414","10","5512","PIELOSTOMÍA","0","0","0","0","0","Q","F"
"2415","10","552","PROCEDIMIENTOS DIAGNÓSTICOS SOBRE RIÑÓN","0","0","0","0","0","","F"
"2416","10","5521","NEFROSCOPIA","0","0","0","0","0","D","F"
"2417","10","5522","PIELOSCOPIA","0","0","0","0","0","D","F"
"2418","10","5523","BIOPSIA CERRADA [AGUJA] [PERCUTÁNEA] DE RIÑÓN","0","0","0","0","0","D","T"
"2419","10","5524","BIOPSIA ABIERTA DE RIÑÓN","0","0","0","0","0","D","T"
"2420","10","5529","OTROS PROCEDIMIENTOS DIAGNÓSTICOS SOBRE EL RIÑÓN","0","0","0","0","0","D","T"
"2421","10","553","EXCISIÓN LOCAL O DESTRUCCIÓN DE LESIÓN RENAL","0","0","0","0","0","","F"
"2422","10","5531","MARSUPIALIZACIÓN DE LESIÓN RENAL","0","0","0","0","0","Q","T"
"2423","10","5532","ABLACIÓN ABIERTA DE LESIÓN O TEJIDO RENAL","0","0","0","0","0","Q","T"
"2424","10","5533","ABLACIÓN PERCUTÁNEA DE LESIÓN O TEJIDO RENAL","0","0","0","0","0","Q","T"
"2425","10","5534","ABLACIÓN LAPAROSCÓPICA DE LESIÓN O TEJIDO RENAL","0","0","0","0","0","Q","T"
"2426","10","5535","OTRA ABLACIÓN Y LA NO ESPECIFICADA DE LESIÓN O TEJIDO RENAL","0","0","0","0","0","Q","T"
"2427","10","5539","OTRA DESTRUCCIÓN LOCAL O EXCISIÓN DE LESIÓN O TEJIDO RENAL","0","0","0","0","0","Q","T"
"2428","10","554","NEFRECTOMÍA PARCIAL","0","0","0","0","0","","F"
"2429","10","554X","NEFRECTOMÍA PARCIAL","0","0","0","0","0","Q","F"
"2430","10","555","NEFRECTOMÍA TOTAL","0","0","0","0","0","","F"
"2431","10","5551","NEFROURETERECTOMÍA","0","0","0","0","0","Q","F"
"2432","10","5552","NEFRECTOMÍA DE RIÑÓN RESTANTE","0","0","0","0","0","Q","F"
"2433","10","5553","EXTRACCIÓN DE RIÑÓN TRASPLANTADO O RECHAZADO","0","0","0","0","0","Q","F"
"2434","10","5554","NEFRECTOMÍA BILATERAL","0","0","0","0","0","Q","F"
"2435","10","556","TRASPLANTE DE RIÑÓN","0","0","0","0","0","","F"
"2436","10","5561","AUTOTRASPLANTE RENAL","0","0","0","0","0","Q","F"
"2437","10","5569","OTRO TRASPLANTE DE RIÑÓN","0","0","0","0","0","Q","F"
"2438","10","557","NEFROPEXIA","0","0","0","0","0","","F"
"2439","10","557X","NEFROPEXIA","0","0","0","0","0","Q","T"
"2440","10","558","OTRA REPARACIÓN DE RIÑÓN","0","0","0","0","0","","F"
"2441","10","5581","SUTURA DE LACERACIÓN DE RIÑÓN","0","0","0","0","0","Q","T"
"2442","10","5582","CIERRE DE NEFROSTOMÍA Y PIELOSTOMÍA","0","0","0","0","0","Q","T"
"2443","10","5583","CIERRE DE OTRA FÍSTULA DE RIÑÓN","0","0","0","0","0","Q","T"
"2444","10","5584","REDUCCIÓN DE TORSIÓN DE PEDÍCULO RENAL","0","0","0","0","0","Q","T"
"2445","10","5585","SINFISIOTOMÍA PARA RIÑÓN (ANULAR) EN HERRADURA","0","0","0","0","0","Q","T"
"2446","10","5586","ANASTOMOSIS DE RIÑÓN","0","0","0","0","0","Q","T"
"2447","10","5587","CORRECCIÓN DE UNIÓN URETEROPÉLVICA","0","0","0","0","0","Q","T"
"2448","10","5589","OTRA REPARACIÓN DE RIÑÓN","0","0","0","0","0","Q","T"
"2449","10","559","OTRAS OPERACIONES SOBRE EL RIÑÓN","0","0","0","0","0","","F"
"2450","10","5591","DECAPSULACIÓN DE RIÑÓN","0","0","0","0","0","Q","T"
"2451","10","5592","ASPIRACIÓN PERCUTÁNEA DE RIÑÓN (PELVIS)","0","0","0","0","0","Q","T"
"2452","10","5593","SUSTITUCIÓN DE TUBO DE NEFROSTOMÍA","0","0","0","0","0","Q","T"
"2453","10","5594","SUSTITUCIÓN DE TUBO DE PIELOSTOMÍA","0","0","0","0","0","Q","T"
"2454","10","5595","PERFUSIÓN LOCAL DE RIÑÓN","0","0","0","0","0","Q","T"
"2455","10","5596","OTRA INYECCIÓN DE SUSTANCIA TERAPÉUTICA EN RIÑÓN","0","0","0","0","0","Q","T"
"2456","10","5597","IMPLANTACIÓN O SUSTITUCIÓN DE RIÑÓN MECÁNICO","0","0","0","0","0","Q","T"
"2457","10","5598","EXTRACCIÓN DE RIÑÓN MECÁNICO","0","0","0","0","0","Q","T"
"2458","10","5599","OTRAS OPERACIONES SOBRE EL RIÑÓN","0","0","0","0","0","Q","T"
"2459","10","56","OPERACIONES SOBRE URÉTER","0","0","0","0","0","",""
"2460","10","560X","EXTRACCIÓN TRANSURETRAL DE OBSTÁCULO DE URÉTER Y PELVIS RENAL","0","0","0","0","0","Q","T"
"2461","10","561","MEATOTOMÍA URETERAL","0","0","0","0","0","","F"
"2462","10","561X","MEATOTOMÍA URETERAL","0","0","0","0","0","Q","T"
"2463","10","562","URETEROTOMÍA","0","0","0","0","0","","F"
"2464","10","562X","URETEROTOMÍA","0","0","0","0","0","Q","T"
"2465","10","563","PROCEDIMIENTOS DE DIAGNÓSTICO EN URÉTER","0","0","0","0","0","","F"
"2466","10","5631","URETEROSCOPIA","0","0","0","0","0","D","F"
"2467","10","5632","BIOPSIA PERCUTÁNEA CERRADA DE URÉTER","0","0","0","0","0","D","F"
"2468","10","5633","BIOPSIA ENDOSCÓPICA CERRADA DE URÉTER","0","0","0","0","0","D","F"
"2469","10","5634","BIOPSIA ABIERTA DE URÉTER","0","0","0","0","0","D","F"
"2470","10","5635","ENDOSCOPÍA (CISTOSCOPÍA) DEL CONDUCTO ILEAL","0","0","0","0","0","D","F"
"2471","10","5639","OTROS PROCEDIMIENTOS DE DIAGNÓSTICO EN URÉTER","0","0","0","0","0","D","T"
"2472","10","564","URETERECTOMÍA","0","0","0","0","0","","F"
"2473","10","5640","URETERECTOMÍA NO ESPECIFICADA DE OTRA MANERA","0","0","0","0","0","Q","T"
"2474","10","5641","URETERECTOMÍA PARCIAL","0","0","0","0","0","Q","T"
"2475","10","5642","URETERECTOMÍA TOTAL","0","0","0","0","0","Q","T"
"2476","10","565","URETEROILEOSTOMÍA CUTÁNEA","0","0","0","0","0","","F"
"2477","10","5651","FORMACIÓN DE URETEROILEOSTOMÍA CUTÁNEA","0","0","0","0","0","Q","T"
"2478","10","5652","REVISIÓN DE URETEROILEOSTOMÍA CUTÁNEA","0","0","0","0","0","Q","T"
"2479","10","566","OTRA DERIVACIÓN URINARIA EXTERNA","0","0","0","0","0","","F"
"2480","10","5661","FORMACIÓN DE OTRA URETEROSTOMÍA CUTÁNEA","0","0","0","0","0","Q","T"
"2481","10","5662","REVISIÓN DE OTRA URETEROSTOMÍA CUTÁNEA","0","0","0","0","0","Q","T"
"2482","10","567","OTRA ANASTOMOSIS O DESVIACIÓN DE URÉTER","0","0","0","0","0","","F"
"2483","10","5671","DERIVACIÓN URINARIA A INTESTINO","0","0","0","0","0","Q","T"
"2484","10","5672","REVISIÓN DE ANASTOMOSIS URETEROINTESTINAL","0","0","0","0","0","Q","T"
"2485","10","5673","NEFROCISTOANASTOMOSIS NO ESPECIFICADA DE OTRA MANERA","0","0","0","0","0","Q","T"
"2486","10","5674","URETERONEOCISTOSTOMÍA","0","0","0","0","0","Q","T"
"2487","10","5675","TRANSURETEROURETEROSTOMÍA","0","0","0","0","0","Q","T"
"2488","10","5679","OTRA ANASTOMOSIS O DESVIACIÓN DE URÉTER","0","0","0","0","0","Q","T"
"2489","10","568","REPARACIÓN DE URÉTER","0","0","0","0","0","","F"
"2490","10","5681","LIBERACIÓN DE ADHERENCIAS INTRALUMINALES DE URÉTER","0","0","0","0","0","Q","T"
"2491","10","5682","SUTURA DE LACERACIÓN DE URÉTER","0","0","0","0","0","Q","T"
"2492","10","5683","CIERRE DE URETEROSTOMÍA","0","0","0","0","0","Q","T"
"2493","10","5684","CIERRE DE OTRA FÍSTULA DE URÉTER","0","0","0","0","0","Q","T"
"2494","10","5685","URETEROPEXIA","0","0","0","0","0","Q","T"
"2495","10","5686","EXTRACCIÓN DE LIGADURA DE URÉTER","0","0","0","0","0","Q","T"
"2496","10","5689","OTRA REPARACIÓN DE URÉTER","0","0","0","0","0","Q","T"
"2497","10","569","OTRAS OPERACIONES SOBRE URÉTER","0","0","0","0","0","","F"
"2498","10","5691","DILATACIÓN DEL MEATO URETERAL","0","0","0","0","0","Q","T"
"2499","10","5692","IMPLANTACIÓN DE ESTIMULADOR URETERAL ELECTRÓNICO","0","0","0","0","0","Q","T"
"2500","10","5693","SUSTITUCIÓN DE ESTIMULADOR URETERAL ELECTRÓNICO","0","0","0","0","0","Q","T"
"2501","10","5694","EXTRACCIÓN DE ESTIMULADOR URETERAL ELECTRÓNICO","0","0","0","0","0","Q","T"
"2502","10","5695","LIGADURA DE URÉTER","0","0","0","0","0","Q","T"
"2503","10","5699","OTRA OPERACIONES SOBRE URÉTER","0","0","0","0","0","Q","T"
"2504","10","57","OPERACIONES SOBRE VEJIGA URINARIA","0","0","0","0","0","",""
"2505","10","570","DRENAJE TRANSURETRAL VESICAL","0","0","0","0","0","","F"
"2506","10","570X","DRENAJE TRANSURETRAL VESICAL","0","0","0","0","0","D","F"
"2507","10","571","CISTOTOMÍA Y CISTOSTOMÍA","0","0","0","0","0","","F"
"2508","10","5711","ASPIRACIÓN PERCUTÁNEA DE VEJIGA","0","0","0","0","0","Q","T"
"2509","10","5712","LIBERACIÓN DE ADHERENCIAS INTRALUMINALES CON INCISIÓN DE VEJIGA","0","0","0","0","0","Q","T"
"2510","10","5717","CISTOSTOMÍA PERCUTÁNEA","0","0","0","0","0","Q","T"
"2511","10","5718","OTRA CISTOSTOMÍA SUPRAPÚBICA","0","0","0","0","0","Q","T"
"2512","10","5719","OTRA CISTOTOMÍA","0","0","0","0","0","Q","T"
"2513","10","572","VESICOSTOMÍA","0","0","0","0","0","","F"
"2514","10","5721","VESICOSTOMÍA","0","0","0","0","0","Q","T"
"2515","10","5722","REVISIÓN O SUTURA DE VESICOSTOMÍA","0","0","0","0","0","Q","T"
"2516","10","573","PROCEDIMIENTOS DIAGNÓSTICOS EN VEJIGA","0","0","0","0","0","","F"
"2517","10","5731","CISTOSCOPÍA A TRAVÉS DE ESTOMA ARTIFICIAL","0","0","0","0","0","D","F"
"2518","10","5732","OTRA CISTOSCOPIA","0","0","0","0","0","D","F"
"2519","10","5733","BIOPSIA CERRADA [TRANSURETRAL] DE VEJIGA","0","0","0","0","0","D","F"
"2520","10","5734","BIOPSIA ABIERTA DE VEJIGA","0","0","0","0","0","D","F"
"2521","10","5739","OTROS PROCEDIMIENTOS DIAGNÓSTICOS SOBRE VEJIGA","0","0","0","0","0","D","T"
"2522","10","574","EXCISIÓN O DESTRUCCIÓN TRANSURETRAL DE TEJIDO DE VEJIGA","0","0","0","0","0","","F"
"2523","10","5741","LIBERACIÓN TRANSURETRAL DE ADHERENCIAS INTRALUMINALES","0","0","0","0","0","Q","F"
"2524","10","5749","OTRA EXCISIÓN O DESTRUCCIÓN TRANSURETRAL DE LESIÓN O TEJIDO VESICAL","0","0","0","0","0","Q","F"
"2525","10","575","OTRA EXCISIÓN O DESTRUCCIÓN DE TEJIDO DE VEJIGA","0","0","0","0","0","","F"
"2526","10","5751","EXCISIÓN DE URACO","0","0","0","0","0","Q","T"
"2527","10","5759","EXCISIÓN O DESTRUCCIÓN ABIERTA DE OTRA LESIÓN O TEJIDO DE VEJIGA","0","0","0","0","0","Q","T"
"2528","10","576","CISTECTOMÍA PARCIAL","0","0","0","0","0","","F"
"2529","10","576X","CISTECTOMÍA PARCIAL","0","0","0","0","0","Q","T"
"2530","10","577","CISTECTOMÍA TOTAL","0","0","0","0","0","","F"
"2531","10","5771","CISTECTOMÍA RADICAL","0","0","0","0","0","Q","T"
"2532","10","5779","OTRA CISTECTOMÍA TOTAL","0","0","0","0","0","Q","T"
"2533","10","578","OTRA REPARACIÓN DE VEJIGA URINARIA","0","0","0","0","0","","F"
"2534","10","5781","SUTURA DE LACERACIÓN DE VEJIGA","0","0","0","0","0","Q","T"
"2535","10","5782","CIERRE DE CISTOSTOMÍA","0","0","0","0","0","Q","T"
"2536","10","5783","REPARACIÓN DE FÍSTULA CON AFECTACIÓN DE VEJIGA E INTESTINO","0","0","0","0","0","Q","T"
"2537","10","5784","REPARACIÓN DE OTRA FÍSTULA DE VEJIGA","0","0","0","0","0","Q","T"
"2538","10","5785","CISTOURETROPLASTIA Y REPARACIÓN PLÁSTICA DE CUELLO DE VEJIGA","0","0","0","0","0","Q","T"
"2539","10","5786","REPARACIÓN DE EXTROFIA VESICAL","0","0","0","0","0","Q","T"
"2540","10","5787","RECONSTRUCCIÓN DE VEJIGA URINARIA","0","0","0","0","0","Q","T"
"2541","10","5788","OTRA ANASTOMOSIS DE VEJIGA","0","0","0","0","0","Q","T"
"2542","10","5789","OTRA REPARACIÒN DE VEJIGA","0","0","0","0","0","Q","T"
"2543","10","579","OTRAS OPERACIONES SOBRE VEJIGA","0","0","0","0","0","","F"
"2544","10","5791","ESFINTEROTOMÍA DE VEJIGA","0","0","0","0","0","Q","T"
"2545","10","5792","DILATACIÓN DE CUELLO DE VEJIGA","0","0","0","0","0","Q","T"
"2546","10","5793","CONTROL DE HEMORRAGIA (POSTOPERATORIA) DE VEJIGA","0","0","0","0","0","Q","T"
"2547","10","5794","INSERCIÓN DE CATÉTER URINARIO PERMANENTE","0","0","0","0","0","T","F"
